"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","159","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","134","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","138","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","13.72","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","10.41","","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","9.34","","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","7.90","","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","6.95","","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","6.81","","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","6.81","","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","6.71","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","5.63","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080918","1.160.14","5.74","","","","2"
"2010","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","109222","","","","0"
"2011","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","113345","","","","0"
"2012","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","110093","","","","0"
"2013","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","109091","","","","0"
"2014","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","104518","","","","0"
"2015","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","99827","","","","0"
"2016","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","96515","","","","0"
"2017","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","92986","","","","0"
"2018","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","84927","","","","0"
"2019","Canada","2016A000011124","Total drug violations [401]","Actual incidents","Number","223","units","0","v72496402","1.231.1","70140","","","","0"
"2010","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","321.19","","","","2"
"2011","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","330.07","","","","2"
"2012","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","317.14","","","","2"
"2013","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","310.95","","","","2"
"2014","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","294.94","","","","2"
"2015","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","279.60","","","","2"
"2016","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","267.28","","","","2"
"2017","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","254.45","","","","2"
"2018","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","229.17","","","","2"
"2019","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","186.60","","","","2"
"2010","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","10.26","","","","2"
"2011","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","2.77","","","","2"
"2012","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-3.92","","","","2"
"2013","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-1.95","","","","2"
"2014","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-5.15","","","","2"
"2015","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-5.20","","","","2"
"2016","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-4.41","","","","2"
"2017","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-4.80","","","","2"
"2018","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-9.93","","","","2"
"2019","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-18.58","","","","2"
"2011","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","","..","","","0"
"2012","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","","..","","","0"
"2013","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","","..","","","0"
"2014","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","","..","","","0"
"2015","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","","..","","","0"
"2016","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","","..","","","0"
"2017","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","3585","","","","0"
"2018","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","2596","","","","0"
"2019","Canada","2016A000011124","Total drug violations [401]","Unfounded incidents","Number","223","units","0","v1000149761","1.231.15","1941","","","","0"
"2011","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","","..","","","2"
"2012","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","","..","","","2"
"2013","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","","..","","","2"
"2014","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","","..","","","2"
"2015","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","","..","","","2"
"2016","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","","..","","","2"
"2017","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","3.71","","","","2"
"2018","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","2.97","","","","2"
"2019","Canada","2016A000011124","Total drug violations [401]","Percent unfounded","Percent","239","units","0","v1000149762","1.231.16","2.69","","","","2"
